,pdb_id,bound state,binding_site,score,min_ccd,max_dim,druggability,high_scoring,ccd,maximum_distance,medium_scoring,borderline
5ugx_A_modified_binding_site.005,5ugx_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
5ugx_A_modified_binding_site.006,5ugx_A_modified,unbound,binding_site.006,2,0.0,4.271043792746708,False,False,False,False,False,False
5ugx_A_modified_binding_site.007,5ugx_A_modified,unbound,binding_site.007,11,0.0,6.324311808688609,False,False,False,False,False,False
5ugx_A_modified_binding_site.008,5ugx_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5ugx_A_modified_binding_site.009,5ugx_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5ugx_A_modified_binding_site.010,5ugx_A_modified,unbound,binding_site.010,10,0.0,6.324311808688609,False,False,False,False,False,False
4j97_A_modified_binding_site.000,4j97_A_modified,bound,binding_site.000,21,"('consensus.003.009', np.float64(5.539340243201293))",18.567527792920725,True,True,True,True,True,False
4j97_A_modified_binding_site.001,4j97_A_modified,unbound,binding_site.001,12,"('consensus.005.008', np.float64(6.60190003267748))",18.567527792920725,False,False,True,True,False,False
4j97_A_modified_binding_site.002,4j97_A_modified,unbound,binding_site.002,3,0.0,7.718576834206687,False,False,False,False,False,False
4j97_A_modified_binding_site.003,4j97_A_modified,unbound,binding_site.003,8,0.0,12.706292751432589,False,False,False,True,False,False
4j97_A_modified_binding_site.004,4j97_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j97_A_modified_binding_site.005,4j97_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j97_A_modified_binding_site.006,4j97_A_modified,unbound,binding_site.006,10,0.0,7.018866923441576,False,False,False,False,False,False
4j97_A_modified_binding_site.007,4j97_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j97_A_modified_binding_site.008,4j97_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j97_A_modified_binding_site.009,4j97_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j97_A_modified_binding_site.010,4j97_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pzr_B_modified_binding_site.000,2pzr_B_modified,bound,binding_site.000,17,"('consensus.002.013', np.float64(4.4588414254796165))",13.954197757975846,True,True,True,True,True,False
2pzr_B_modified_binding_site.001,2pzr_B_modified,unbound,binding_site.001,3,"('consensus.010.002', np.float64(9.749500413286949))",13.954197757975846,False,False,False,True,False,False
2pzr_B_modified_binding_site.002,2pzr_B_modified,unbound,binding_site.002,11,0.0,10.977714703370028,False,False,False,True,False,False
2pzr_B_modified_binding_site.003,2pzr_B_modified,unbound,binding_site.003,2,0.0,9.092171917773808,False,False,False,False,False,False
2pzr_B_modified_binding_site.004,2pzr_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pzr_B_modified_binding_site.005,2pzr_B_modified,unbound,binding_site.005,8,"('consensus.008.004', np.float64(5.489364131339129))",9.092171917773808,False,False,True,False,False,False
2pzr_B_modified_binding_site.006,2pzr_B_modified,unbound,binding_site.006,7,0.0,7.863099880423978,False,False,False,False,False,False
2pzr_B_modified_binding_site.007,2pzr_B_modified,unbound,binding_site.007,1,0.0,9.092171917773808,False,False,False,False,False,False
2pzr_B_modified_binding_site.008,2pzr_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pzr_B_modified_binding_site.009,2pzr_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2pzr_B_modified_binding_site.010,2pzr_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
